H,V,C,MUNSELL_NAME,x,y,Y,OKLCH_L,OKLCH_C,OKLCH_h,sRGB_R,sRGB_G,sRGB_B,IN_SRGB_GAMUT,FAKE_MUNSEL
10B,6,2,10B 6/2,0.2871,0.3012,30.03,0.6626308572,0.02192285731,233.9076586,0.527363122,0.5865664494,0.62191119,TRUE,FALSE
10B,6,4,10B 6/4,0.2637,0.284,30.03,0.6612239056,0.04659230417,234.3997464,0.4666556367,0.5953067282,0.6715030623,TRUE,FALSE
10B,6,6,10B 6/6,0.2399,0.265,30.03,0.6597025902,0.07489168976,234.0308902,0.3853827744,0.6040820163,0.7263549032,TRUE,FALSE
10B,6,8,10B 6/8,0.2189,0.2468,30.03,0.6582497939,0.1035592559,233.3917684,0.2781394897,0.611741455,0.779967089,TRUE,FALSE
10B,6,10,10B 6/10,0.2,0.2298,30.03,0.6567039364,0.1333600572,232.1709075,0.02154728706,0.6190863026,0.8323159796,TRUE,FALSE
2.5PB,6,2,2.5PB 6/2,0.2897,0.2991,30.03,0.6632705092,0.01993314533,247.5924383,0.5406974081,0.5827335107,0.6239477617,TRUE,FALSE
2.5PB,6,4,2.5PB 6/4,0.2684,0.2804,30.03,0.6624459696,0.0427710189,246.5582434,0.4947599917,0.5882908435,0.6753036809,TRUE,FALSE
2.5PB,6,6,2.5PB 6/6,0.2465,0.2599,30.03,0.6615888641,0.06908523785,245.6140746,0.4356517075,0.593752432,0.7326489956,TRUE,FALSE
2.5PB,6,8,2.5PB 6/8,0.2274,0.2406,30.03,0.6608649214,0.0952944592,244.8772482,0.3675846949,0.5980419048,0.7884767511,TRUE,FALSE
2.5PB,6,10,2.5PB 6/10,0.2095,0.2225,30.03,0.6599857216,0.1230318101,243.2131855,0.2689319819,0.6026817151,0.8442158449,TRUE,FALSE
5PB,6,2,5PB 6/2,0.2923,0.2978,30.03,0.6638126406,0.01881171064,260.6568218,0.5523034698,0.5794217819,0.6244926901,TRUE,FALSE
5PB,6,4,5PB 6/4,0.2734,0.2778,30.03,0.6635933215,0.04042383134,259.4117446,0.5207996477,0.5814935006,0.6769559512,TRUE,FALSE
5PB,6,6,5PB 6/6,0.2533,0.2558,30.03,0.6633960042,0.06577992081,258.0786018,0.4799015045,0.5834129127,0.7368088842,TRUE,FALSE
5PB,6,8,5PB 6/8,0.236,0.2365,30.03,0.6632143258,0.08996492883,256.5398278,0.4345664597,0.5850075535,0.7922632402,TRUE,FALSE
5PB,6,10,5PB 6/10,0.2197,0.2188,30.03,0.6628741334,0.1148049076,254.2299156,0.3749945666,0.5872371013,0.8468553957,TRUE,FALSE
5PB,6,12,5PB 6/12,0.2026,0.1999,30.03,0.662428452,0.1444334745,251.6003386,0.2808962192,0.5896363055,0.9096138147,TRUE,FALSE
5PB,6,14,5PB 6/14,0.1873,0.1822,30.03,0.662001879,0.1756029288,249.1751211,0.1002459577,0.5912914832,0.9734960954,TRUE,FALSE
7.5PB,6,2,7.5PB 6/2,0.2955,0.2963,30.03,0.664468703,0.01881523685,277.4729169,0.5661210567,0.5753501776,0.6249793753,TRUE,FALSE
7.5PB,6,4,7.5PB 6/4,0.2798,0.2752,30.03,0.6649673627,0.04001018319,275.898911,0.5510638568,0.5730734459,0.6776351504,TRUE,FALSE
7.5PB,6,6,7.5PB 6/6,0.2638,0.2531,30.03,0.6656472239,0.06367197966,275.0048257,0.5337607772,0.5697831536,0.7354152482,TRUE,FALSE
7.5PB,6,8,7.5PB 6/8,0.2505,0.2347,30.03,0.6663056159,0.08484127761,273.9877443,0.5162551046,0.566522306,0.7866082654,TRUE,FALSE
7.5PB,6,10,7.5PB 6/10,0.2378,0.2168,30.03,0.667089475,0.106963773,273.0198958,0.4967245379,0.5624817424,0.8397471108,TRUE,FALSE
7.5PB,6,12,7.5PB 6/12,0.2241,0.1975,30.03,0.6680707927,0.1329697453,271.6702343,0.4701463089,0.5572594582,0.9019737651,TRUE,FALSE
7.5PB,6,14,7.5PB 6/14,0.2119,0.1799,30.03,0.6691937875,0.1590443444,270.3985256,0.4408329481,0.5509793272,0.9641964288,TRUE,FALSE
10PB,6,2,10PB 6/2,0.2988,0.2961,30.03,0.6649700516,0.01899363218,290.7666615,0.5775564252,0.5721517909,0.6229230172,TRUE,FALSE
10PB,6,4,10PB 6/4,0.2863,0.2747,30.03,0.6660535261,0.04045067946,289.4449861,0.5759885844,0.566124657,0.6739842495,TRUE,FALSE
10PB,6,6,10PB 6/6,0.274,0.2533,30.03,0.6673545731,0.06344723702,288.9387126,0.5749281143,0.5587508523,0.7278090011,TRUE,FALSE
10PB,6,8,10PB 6/8,0.2637,0.2352,30.03,0.6686579115,0.08433509903,288.5981574,0.5743118322,0.5512167976,0.7762496773,TRUE,FALSE
10PB,6,10,10PB 6/10,0.254,0.2176,30.03,0.6701928721,0.1062180974,288.4944922,0.5750446741,0.5421025702,0.8264803807,TRUE,FALSE
10PB,6,12,10PB 6/12,0.244,0.1998,30.03,0.6719751616,0.1301149408,288.0934747,0.5749801349,0.5312769709,0.881624866,TRUE,FALSE
10PB,6,14,10PB 6/14,0.2352,0.1839,30.03,0.6738827272,0.153347907,287.7659122,0.5756222694,0.5192987894,0.9352600242,TRUE,FALSE
10PB,6,16,10PB 6/16,0.2265,0.1671,30.03,0.676433673,0.1804311537,287.7648883,0.5799362389,0.5024926324,0.9972688683,TRUE,FALSE
2.5P,6,2,2.5P 6/2,0.3016,0.296,30.03,0.6653839592,0.01981824247,301.233928,0.5869190895,0.5694733095,0.6210366623,TRUE,FALSE
2.5P,6,4,2.5P 6/4,0.2932,0.2759,30.03,0.6669377838,0.04096974725,301.3424407,0.5976623646,0.5602137498,0.6665605817,TRUE,FALSE
2.5P,6,6,2.5P 6/6,0.2842,0.255,30.03,0.6687669893,0.06454230561,301.1083163,0.6093556899,0.5490718008,0.7168357916,TRUE,FALSE
2.5P,6,8,2.5P 6/8,0.277,0.2372,30.03,0.6706564269,0.08646492426,301.4877384,0.6224114896,0.5371615965,0.7621536201,TRUE,FALSE
2.5P,6,10,2.5P 6/10,0.2703,0.2204,30.03,0.672730713,0.1088800682,301.8364526,0.6366522208,0.5236277378,0.8078576534,TRUE,FALSE
2.5P,6,12,2.5P 6/12,0.2647,0.2052,30.03,0.6749826107,0.1311278132,302.434496,0.6530076282,0.5082663538,0.8519575036,TRUE,FALSE
2.5P,6,14,2.5P 6/14,0.2593,0.1909,30.03,0.6773880392,0.1537305343,302.8234731,0.6696347586,0.491116975,0.8967776484,TRUE,FALSE
2.5P,6,16,2.5P 6/16,0.2548,0.1768,30.03,0.6803086119,0.1786621551,303.664547,0.6916668394,0.4688775153,0.9440967355,TRUE,FALSE
2.5P,6,18,2.5P 6/18,0.2504,0.1658,30.03,0.6827032738,0.1990158571,303.7524888,0.7066694543,0.4497050733,0.9847210866,TRUE,FALSE
5P,6,2,5P 6/2,0.305,0.2967,30.03,0.6657747161,0.02056556333,311.7164554,0.5965244312,0.5668771314,0.6171730333,TRUE,FALSE
5P,6,4,5P 6/4,0.3001,0.2778,30.03,0.6676979499,0.04208096221,311.9824402,0.6168209509,0.5549413178,0.6576866791,TRUE,FALSE
5P,6,6,5P 6/6,0.295,0.2585,30.03,0.6699230917,0.06579283323,312.1711704,0.6392467964,0.5406314088,0.70147393,TRUE,FALSE
5P,6,8,5P 6/8,0.2905,0.2421,30.03,0.672050783,0.08749849959,312.2480258,0.6596097637,0.5264084665,0.7411167597,TRUE,FALSE
5P,6,10,5P 6/10,0.2862,0.226,30.03,0.674444383,0.1106498887,312.48556,0.6819596335,0.5096687858,0.7824836698,TRUE,FALSE
5P,6,12,5P 6/12,0.2829,0.2121,30.03,0.6768615236,0.1326362213,312.9669676,0.7045706312,0.4918185777,0.8203281439,TRUE,FALSE
5P,6,14,5P 6/14,0.2794,0.1979,30.03,0.6796316958,0.1568784593,313.351388,0.7293403911,0.4701330243,0.8618620109,TRUE,FALSE
5P,6,16,5P 6/16,0.2761,0.1852,30.03,0.6824081333,0.1802751327,313.6076596,0.7529870422,0.4468808985,0.9019600728,TRUE,FALSE
5P,6,18,5P 6/18,0.2731,0.1738,30.03,0.6852118213,0.2029858527,313.8346978,0.7760494272,0.4215303005,0.9406763657,TRUE,FALSE
5P,6,20,5P 6/20,0.2702,0.1621,30.03,0.6885066734,0.2285039713,314.1616034,0.8027058064,0.3886752,0.9834121957,TRUE,FALSE
7.5P,6,2,7.5P 6/2,0.3107,0.2993,30.03,0.6662308252,0.02125913255,326.810334,0.6094896578,0.5637162172,0.6079685181,TRUE,FALSE
7.5P,6,4,7.5P 6/4,0.3107,0.2831,30.03,0.6684754542,0.04270643978,326.2223576,0.6397933344,0.5491803108,0.6392600066,TRUE,FALSE
7.5P,6,6,7.5P 6/6,0.3101,0.265,30.03,0.671179323,0.0681055202,325.6877484,0.6737568456,0.5307906461,0.6765743903,TRUE,FALSE
7.5P,6,8,7.5P 6/8,0.3099,0.2502,30.03,0.6736931841,0.09087570671,325.7783985,0.7041999568,0.5126599404,0.7086543144,TRUE,FALSE
7.5P,6,10,7.5P 6/10,0.3092,0.235,30.03,0.6764842027,0.1156812437,325.6747574,0.7359408243,0.4912931842,0.7439615517,TRUE,FALSE
7.5P,6,12,7.5P 6/12,0.309,0.2222,30.03,0.6791609757,0.138644633,325.8635644,0.7656679758,0.4692750163,0.7752441342,TRUE,FALSE
7.5P,6,14,7.5P 6/14,0.3084,0.2095,30.03,0.6820289156,0.1627758592,325.9059703,0.7958331171,0.4438633499,0.8085240574,TRUE,FALSE
7.5P,6,16,7.5P 6/16,0.308,0.1976,30.03,0.6850379979,0.187368192,326.0487512,0.8265816425,0.4146273192,0.841627645,TRUE,FALSE
7.5P,6,18,7.5P 6/18,0.3075,0.187,30.03,0.6879719047,0.2107963428,326.1484748,0.8553859718,0.3830087221,0.8731478362,TRUE,FALSE
7.5P,6,20,7.5P 6/20,0.3069,0.1745,30.03,0.6918267822,0.2407478639,326.2933129,0.8919340467,0.3350366459,0.9130434857,TRUE,FALSE
7.5P,6,22,7.5P 6/22,0.3062,0.1638,30.03,0.6954927981,0.2684655957,326.3893119,0.9252327209,0.279168863,0.9500677652,TRUE,FALSE
7.5P,6,24,7.5P 6/24,0.3058,0.1547,30.03,0.6989955908,0.2942291388,326.5425907,0.9563945975,0.2080450074,0.9837227029,TRUE,FALSE
10P,6,2,10P 6/2,0.3146,0.3018,30.03,0.6664408231,0.02154133424,336.5119842,0.6167307193,0.5621766913,0.6003050166,TRUE,FALSE
10P,6,4,10P 6/4,0.3181,0.2871,30.03,0.6689483554,0.04395461005,335.401056,0.6541773096,0.5455327073,0.6258137538,TRUE,FALSE
10P,6,6,10P 6/6,0.3226,0.2716,30.03,0.6719483383,0.0701057482,335.639354,0.6970987494,0.5242594552,0.6534810426,TRUE,FALSE
10P,6,8,10P 6/8,0.3259,0.2584,30.03,0.6746512389,0.09343914609,335.5191489,0.7332895664,0.5037344988,0.6787389592,TRUE,FALSE
10P,6,10,10P 6/10,0.3293,0.245,30.03,0.677643129,0.1188484395,335.5053202,0.771555129,0.4792257058,0.7057425529,TRUE,FALSE
10P,6,12,10P 6/12,0.3321,0.2329,30.03,0.6805411259,0.1431297224,335.4355816,0.8068161013,0.453408088,0.731719682,TRUE,FALSE
10P,6,14,10P 6/14,0.3349,0.2203,30.03,0.6838140426,0.1701207675,335.3784124,0.8449649221,0.4212178078,0.7604655193,TRUE,FALSE
10P,6,16,10P 6/16,0.337,0.2095,30.03,0.6868242961,0.1945854025,335.2844779,0.8785073907,0.3880551439,0.7868273361,TRUE,FALSE
10P,6,18,10P 6/18,0.3388,0.1995,30.03,0.6898241407,0.2185976739,335.1981024,0.9107501395,0.3504695537,0.8127491059,TRUE,FALSE
10P,6,20,10P 6/20,0.3409,0.1882,30.03,0.6935376332,0.2477916455,335.1543671,0.949462466,0.2946262307,0.8438389383,TRUE,FALSE
10P,6,22,10P 6/22,0.3426,0.1785,30.03,0.6970117598,0.2746204362,335.1206326,0.9844538284,0.2261599414,0.872394739,TRUE,FALSE
2.5RP,6,2,2.5RP 6/2,0.3188,0.3048,30.03,0.6666213637,0.02207141749,346.6503433,0.6237285675,0.5607983238,0.59147951,TRUE,FALSE
2.5RP,6,4,2.5RP 6/4,0.3272,0.2929,30.03,0.6693778355,0.04547202668,346.0010748,0.6691795132,0.5420037795,0.6075792918,TRUE,FALSE
2.5RP,6,6,2.5RP 6/6,0.3362,0.2799,30.03,0.6725474361,0.07219822889,345.6587956,0.7180526755,0.5187023208,0.6261828557,TRUE,FALSE
2.5RP,6,8,2.5RP 6/8,0.3437,0.2688,30.03,0.6753953867,0.09604329714,345.4273036,0.7594572788,0.4959899387,0.6430191561,TRUE,FALSE
2.5RP,6,10,2.5RP 6/10,0.3509,0.2578,30.03,0.6783536993,0.120642111,345.2013755,0.8003636504,0.4703069138,0.6607041391,TRUE,FALSE
2.5RP,6,12,2.5RP 6/12,0.3582,0.2462,30.03,0.6816335508,0.1477056863,344.9553665,0.8435911911,0.4388255329,0.6805687794,TRUE,FALSE
2.5RP,6,14,2.5RP 6/14,0.3652,0.2355,30.03,0.6849013701,0.174399142,344.8409584,0.8851076348,0.4034131337,0.69967962,TRUE,FALSE
2.5RP,6,16,2.5RP 6/16,0.3718,0.2251,30.03,0.6882593178,0.2015898437,344.7097471,0.9261172937,0.3614380834,0.7194439642,TRUE,FALSE
2.5RP,6,18,2.5RP 6/18,0.3773,0.2158,30.03,0.6913995714,0.2268060381,344.5413138,0.9630092443,0.3148612955,0.7384007196,TRUE,FALSE
5RP,6,2,5RP 6/2,0.3232,0.3085,30.03,0.6667335321,0.02263973638,357.2848642,0.6298267746,0.559841942,0.5812072371,TRUE,FALSE
5RP,6,4,5RP 6/4,0.3371,0.3001,30.03,0.6696943739,0.04732029237,356.9543369,0.68278426,0.5391513156,0.5860715563,TRUE,FALSE
5RP,6,6,5RP 6/6,0.352,0.2904,30.03,0.6730522226,0.07518750434,356.445194,0.7384177847,0.5135510636,0.5928954944,TRUE,FALSE
5RP,6,8,5RP 6/8,0.3648,0.282,30.03,0.6760336975,0.09981773486,356.173688,0.7850042247,0.4885613322,0.5991804892,TRUE,FALSE
5RP,6,10,5RP 6/10,0.3769,0.2738,30.03,0.6789785958,0.1240405951,355.9078747,0.8288180081,0.4613883199,0.6059278072,TRUE,FALSE
5RP,6,12,5RP 6/12,0.39,0.2646,30.03,0.6823318948,0.1514933745,355.6036539,0.8764859133,0.4267235252,0.6142724253,TRUE,FALSE
5RP,6,14,5RP 6/14,0.4023,0.2552,30.03,0.6857516999,0.1793488894,355.2046582,0.9228321518,0.3861054811,0.6241854477,TRUE,FALSE
5RP,6,16,5RP 6/16,0.4136,0.2467,30.03,0.6889941934,0.2056184039,354.9339914,0.9653801866,0.3405748974,0.6334556045,TRUE,FALSE
7.5RP,6,2,7.5RP 6/2,0.3261,0.3113,30.03,0.6667594316,0.02302132907,4.51614565,0.6330953239,0.5595210879,0.5737797183,TRUE,FALSE
7.5RP,6,4,7.5RP 6/4,0.3439,0.3056,30.03,0.6698241808,0.0487138889,4.278087147,0.6905868757,0.5377906962,0.5702729095,TRUE,FALSE
7.5RP,6,6,7.5RP 6/6,0.3635,0.2987,30.03,0.6732918729,0.07759519298,3.889213903,0.7507337289,0.5107422227,0.5674219544,TRUE,FALSE
7.5RP,6,8,7.5RP 6/8,0.3791,0.2929,30.03,0.6761146256,0.1009751671,3.622300643,0.7968092859,0.4864399407,0.5656480467,TRUE,FALSE
7.5RP,6,10,7.5RP 6/10,0.396,0.286,30.03,0.6793004086,0.1272067719,3.230489512,0.8461421409,0.4560569223,0.5648767653,TRUE,FALSE
7.5RP,6,12,7.5RP 6/12,0.4125,0.2784,30.03,0.6826068345,0.1542579706,2.713495493,0.894750207,0.4204187748,0.5658674689,TRUE,FALSE
7.5RP,6,14,7.5RP 6/14,0.4285,0.2705,30.03,0.6859791389,0.1816968466,2.211330553,0.9422365726,0.3783143245,0.5680046593,TRUE,FALSE
7.5RP,6,16,7.5RP 6/16,0.4448,0.2622,30.03,0.6895534958,0.2106306293,1.763120934,0.9907820728,0.3243843671,0.5708537599,TRUE,FALSE
10RP,6,2,10RP 6/2,0.3292,0.3141,30.03,0.6668105894,0.02395149991,11.42483283,0.6368355154,0.5590261504,0.5662054233,TRUE,FALSE
10RP,6,4,10RP 6/4,0.3508,0.3112,30.03,0.6699467416,0.05070699212,11.16131222,0.6980800135,0.5364730619,0.5542165014,TRUE,FALSE
10RP,6,6,10RP 6/6,0.374,0.3074,30.03,0.6733352965,0.07934391388,10.87613616,0.7592044658,0.509548876,0.5419963473,TRUE,FALSE
10RP,6,8,10RP 6/8,0.393,0.3038,30.03,0.6761381567,0.1028318639,10.64729709,0.8067292095,0.4849052599,0.5324268651,TRUE,FALSE
10RP,6,10,10RP 6/10,0.415,0.2989,30.03,0.6794631175,0.1304431535,10.29720407,0.8601541665,0.4522951998,0.5222133629,TRUE,FALSE
10RP,6,12,10RP 6/12,0.436,0.2936,30.03,0.6827223021,0.1572774938,9.945916168,0.9100399424,0.4158342841,0.5131545271,TRUE,FALSE
10RP,6,14,10RP 6/14,0.4552,0.2881,30.03,0.6858158736,0.1825361024,9.572133043,0.955431803,0.3757492314,0.5057497444,TRUE,FALSE
2.5R,6,2,2.5R 6/2,0.3318,0.3166,30.03,0.6668335625,0.02483288044,17.07834248,0.6396402008,0.5587408572,0.5595809302,TRUE,FALSE
2.5R,6,4,2.5R 6/4,0.3566,0.3163,30.03,0.6699935472,0.05244963556,16.87581864,0.7034259048,0.5357660547,0.539984119,TRUE,FALSE
2.5R,6,6,2.5R 6/6,0.3832,0.3158,30.03,0.6732627401,0.08085165639,17.17154822,0.7648122093,0.5093997768,0.5181975978,TRUE,FALSE
2.5R,6,8,2.5R 6/8,0.4065,0.3144,30.03,0.6761550797,0.105596507,17.08943266,0.8155456206,0.4835283784,0.4998917583,TRUE,FALSE
2.5R,6,10,2.5R 6/10,0.432,0.3118,30.03,0.6793872523,0.1328407103,16.81330439,0.8690591383,0.4511889978,0.4807292707,TRUE,FALSE
2.5R,6,12,2.5R 6/12,0.4568,0.3082,30.03,0.6826279436,0.1597629343,16.42931154,0.9199669656,0.4141778768,0.4629575406,TRUE,FALSE
2.5R,6,14,2.5R 6/14,0.479,0.3041,30.03,0.6856328643,0.1844145518,16.02236339,0.9651481908,0.3743836003,0.4477407315,TRUE,FALSE
5R,6,2,5R 6/2,0.3343,0.319,30.03,0.6668555909,0.02587127748,22.08693321,0.6422875676,0.5584674703,0.5532226526,TRUE,FALSE
5R,6,4,5R 6/4,0.3628,0.3221,30.03,0.6699963283,0.05447745694,22.88146576,0.7083137777,0.535354502,0.5241114164,TRUE,FALSE
5R,6,6,5R 6/6,0.3921,0.3244,30.03,0.6731325863,0.08264233675,23.27600351,0.7691197136,0.5097627919,0.4941770993,TRUE,FALSE
5R,6,8,5R 6/8,0.4187,0.3251,30.03,0.676013204,0.1079054527,23.17495792,0.8210266739,0.4837153911,0.4679264081,TRUE,FALSE
5R,6,10,5R 6/10,0.448,0.325,30.03,0.6791687099,0.1351884133,23.12117797,0.8748814372,0.4517330425,0.4385608869,TRUE,FALSE
5R,6,12,5R 6/12,0.476,0.3234,30.03,0.6822900536,0.1615625121,22.82770212,0.9252025327,0.4157254524,0.4110916271,TRUE,FALSE
5R,6,14,5R 6/14,0.502,0.3212,30.03,0.6852195552,0.1860006052,22.6188533,0.9705720351,0.3765937889,0.3846512815,TRUE,FALSE
7.5R,6,2,7.5R 6/2,0.3381,0.3228,30.03,0.6668695238,0.02766086659,29.22935199,0.6459547608,0.5581812328,0.5432881504,TRUE,FALSE
7.5R,6,4,7.5R 6/4,0.3692,0.3291,30.03,0.6698715865,0.05641720878,29.6618386,0.7114697043,0.5358571615,0.5058423051,TRUE,FALSE
7.5R,6,6,7.5R 6/6,0.4,0.334,30.03,0.6727698786,0.08356118116,29.85544229,0.7695254073,0.512071194,0.4690358937,TRUE,FALSE
7.5R,6,8,7.5R 6/8,0.4318,0.3383,30.03,0.6756463338,0.1102164174,30.30306483,0.8236947286,0.4858769709,0.4295639978,TRUE,FALSE
7.5R,6,10,7.5R 6/10,0.4655,0.3412,30.03,0.6787124809,0.1378663929,30.48616448,0.8777972139,0.4546420982,0.3868017872,TRUE,FALSE
7.5R,6,12,7.5R 6/12,0.4961,0.3428,30.03,0.6814861209,0.1624427148,30.67443591,0.9243641122,0.42268391,0.3452431471,TRUE,FALSE
7.5R,6,14,7.5R 6/14,0.5265,0.3431,30.03,0.6843017302,0.1868303758,30.75301788,0.96950622,0.385635694,0.3005452536,TRUE,FALSE
10R,6,2,10R 6/2,0.3417,0.3268,30.03,0.6668339329,0.02948195939,35.9840086,0.6486624783,0.5582329526,0.5331612068,TRUE,FALSE
10R,6,4,10R 6/4,0.3768,0.3381,30.03,0.669647135,0.05922815003,37.71827047,0.7139257614,0.5370243111,0.4828262103,TRUE,FALSE
10R,6,6,10R 6/6,0.4103,0.3473,30.03,0.6722332609,0.08585868772,38.53873027,0.7687939356,0.5156197602,0.434396809,TRUE,FALSE
10R,6,8,10R 6/8,0.4449,0.355,30.03,0.6748761345,0.1121894331,39.00232068,0.820717967,0.4916278549,0.3829628873,TRUE,FALSE
10R,6,10,10R 6/10,0.4812,0.3619,30.03,0.6775658071,0.1386353485,39.64596575,0.8706220345,0.4645705555,0.3236024304,TRUE,FALSE
10R,6,12,10R 6/12,0.515,0.3667,30.03,0.680093646,0.162779497,40.09241461,0.9148900505,0.4363035529,0.2603825555,TRUE,FALSE
10R,6,14,10R 6/14,0.5468,0.3697,30.03,0.6825293579,0.1853842382,40.39663437,0.955478224,0.4058697665,0.1856886732,TRUE,FALSE
10R,6,16,10R 6/16,0.5741,0.3713,30.03,0.6846567573,0.2047758948,40.66672114,0.9896178571,0.3760109876,0.08225892191,TRUE,FALSE
2.5YR,6,2,2.5YR 6/2,0.3453,0.3321,30.03,0.6666454214,0.03125333478,44.60326373,0.6491649435,0.5592938537,0.5207192484,TRUE,FALSE
2.5YR,6,4,2.5YR 6/4,0.3806,0.3467,30.03,0.6690576137,0.05972847455,45.87035866,0.7086750295,0.5410271123,0.4638813088,TRUE,FALSE
2.5YR,6,6,2.5YR 6/6,0.418,0.36,30.03,0.6715390206,0.08787889762,46.58741762,0.7641097028,0.5205737191,0.4028109719,TRUE,FALSE
2.5YR,6,8,2.5YR 6/8,0.4533,0.3708,30.03,0.6738279987,0.1130779941,47.19242604,0.8113759822,0.5000401023,0.3413136456,TRUE,FALSE
2.5YR,6,10,2.5YR 6/10,0.4891,0.3806,30.03,0.6760685505,0.1375729927,48.02136836,0.8551004834,0.4781386046,0.2691012675,TRUE,FALSE
2.5YR,6,12,2.5YR 6/12,0.5215,0.3887,30.03,0.6780254421,0.159069732,48.97318614,0.8916499039,0.4573192448,0.183242166,TRUE,FALSE
2.5YR,6,14,2.5YR 6/14,0.5488,0.3947,30.03,0.6796661692,0.1769559019,49.78746452,0.9210727423,0.4385027744,0.0498361829,TRUE,FALSE
5YR,6,2,5YR 6/2,0.3474,0.3373,30.03,0.6662943453,0.03231869307,53.43944277,0.6460508569,0.5614925057,0.50973573,TRUE,FALSE
5YR,6,4,5YR 6/4,0.384,0.3564,30.03,0.668329419,0.06097134969,54.92504271,0.7011050778,0.5459920878,0.4433142211,TRUE,FALSE
5YR,6,6,5YR 6/6,0.4229,0.375,30.03,0.6703609344,0.08916957695,56.37865658,0.7511867822,0.5293209458,0.3691028813,TRUE,FALSE
5YR,6,8,5YR 6/8,0.4592,0.39,30.03,0.6722658217,0.1141108506,57.19938242,0.7937430396,0.5126348152,0.2928619217,TRUE,FALSE
5YR,6,10,5YR 6/10,0.4921,0.4022,30.03,0.6739655964,0.1359547218,57.98954272,0.829293749,0.4967675164,0.2068765168,TRUE,FALSE
5YR,6,12,5YR 6/12,0.5199,0.4119,30.03,0.6753530763,0.1540625794,58.85492714,0.8571358889,0.4830368292,0.08808126194,TRUE,FALSE
7.5YR,6,2,7.5YR 6/2,0.3487,0.3421,30.03,0.6659037148,0.03343023923,61.60430153,0.6416480305,0.5639742929,0.5001741535,TRUE,FALSE
7.5YR,6,4,7.5YR 6/4,0.386,0.3652,30.03,0.6675845667,0.06255748163,63.06396974,0.6921985303,0.5510766144,0.4256510864,TRUE,FALSE
7.5YR,6,6,7.5YR 6/6,0.4242,0.3876,30.03,0.6691622351,0.09030989338,64.85312858,0.7357121875,0.5381766055,0.3433061905,TRUE,FALSE
7.5YR,6,8,7.5YR 6/8,0.4596,0.4064,30.03,0.6706188519,0.1147323075,66.08027157,0.7719963205,0.5256825422,0.2548551438,TRUE,FALSE
7.5YR,6,10,7.5YR 6/10,0.4904,0.422,30.03,0.6718239137,0.1354450743,67.32809623,0.8003954628,0.5148448273,0.1456772025,TRUE,FALSE
10YR,6,2,10YR 6/2,0.3491,0.3483,30.03,0.6652641596,0.03496687382,72.67473418,0.632894133,0.5680753428,0.4889759865,TRUE,FALSE
10YR,6,4,10YR 6/4,0.3861,0.3767,30.03,0.666395501,0.06488852494,74.10462338,0.6756581239,0.5591673993,0.4049964998,TRUE,FALSE
10YR,6,6,10YR 6/6,0.424,0.403,30.03,0.6676168689,0.09320042981,74.92453858,0.7142822006,0.5493106616,0.3130851972,TRUE,FALSE
10YR,6,8,10YR 6/8,0.457,0.4249,30.03,0.6686219573,0.1169235773,76.04064347,0.743544874,0.5408907689,0.2128696464,TRUE,FALSE
10YR,6,10,10YR 6/10,0.4843,0.4416,30.03,0.6694897152,0.1360252054,76.79017402,0.7663525074,0.533486341,0.07268465028,TRUE,FALSE
2.5Y,6,2,2.5Y 6/2,0.348,0.354,30.03,0.6645230894,0.03672010293,83.62443223,0.6212965199,0.5728226448,0.4800165262,TRUE,FALSE
2.5Y,6,4,2.5Y 6/4,0.384,0.3867,30.03,0.6651846174,0.06765625549,83.9593783,0.6569956783,0.5672703495,0.3892556241,TRUE,FALSE
2.5Y,6,6,2.5Y 6/6,0.4203,0.4176,30.03,0.665912219,0.09670794623,84.68483621,0.6881726187,0.5612413975,0.2881023654,TRUE,FALSE
2.5Y,6,8,2.5Y 6/8,0.4517,0.4421,30.03,0.6666371406,0.1204978999,85.11660961,0.7132037943,0.5553295648,0.1744244272,TRUE,FALSE
5Y,6,2,5Y 6/2,0.3457,0.358,30.03,0.6638373365,0.03818856693,92.62251494,0.6093246979,0.5771925117,0.4750988273,TRUE,FALSE
5Y,6,4,5Y 6/4,0.3794,0.3955,30.03,0.6638763663,0.07065770542,93.41858251,0.6348030846,0.5758438451,0.3782999002,TRUE,FALSE
5Y,6,6,5Y 6/6,0.414,0.4305,30.03,0.6642003836,0.10078013,93.48289179,0.6597802486,0.5727999528,0.2696909011,TRUE,FALSE
5Y,6,8,5Y 6/8,0.4426,0.4588,30.03,0.6644793148,0.1250393143,94.04245357,0.677577217,0.5702925288,0.140971645,TRUE,FALSE
7.5Y,6,2,7.5Y 6/2,0.3431,0.3601,30.03,0.6633198727,0.03903865022,99.00028882,0.5994252769,0.5804721805,0.4737374289,TRUE,FALSE
7.5Y,6,4,7.5Y 6/4,0.3745,0.4004,30.03,0.6629245225,0.07257375269,99.76748438,0.6172141416,0.5819554999,0.3746773423,TRUE,FALSE
7.5Y,6,6,7.5Y 6/6,0.406,0.44,30.03,0.6626740775,0.1042798327,100.642323,0.6323374965,0.5827526678,0.2608293813,TRUE,FALSE
7.5Y,6,8,7.5Y 6/8,0.4321,0.4719,30.03,0.6625733099,0.1295029492,101.2669505,0.6437240271,0.5828860675,0.1208255375,TRUE,FALSE
10Y,7,2,10Y 7/2,0.3369,0.3569,43.06,0.7475373097,0.04045627385,105.0221294,0.692138922,0.6865174278,0.5719172233,TRUE,FALSE
